FundManagerID,Funmager,DegreeID,Degree,UniversityID,University,Major,MajorChara
3E+19,肖芳芳,2,硕士研究生,10143869,武汉大学,金融学,5
3E+19,肖芳芳,3,本科,10143953,华中科技大学,工学,1
30738554,吴佩珊,2,硕士研究生,10235827,加拿大阿尔伯塔大学,N/A,
30738814,王敏燕,2,硕士研究生,,N/A,N/A,
30738813,江洲,3,本科,10226888,对外经济贸易大学,N/A,
30739215,柳洋,2,硕士研究生,,N/A,金融,5
30739213,华吉昶,2,硕士研究生,,N/A,N/A,
3E+19,杨勇,2,硕士研究生,10149414,复旦大学,工商管理,3
30739874,刘沐灵,2,硕士研究生,10557710,法国巴黎第二大学,管理专业,6
30739873,吴乐玉,2,硕士研究生,10395530,美国莱斯大学,统计学,1
3E+19,石磊,3,本科,,N/A,经济学,5
30740334,刘令宇,2,硕士研究生,,N/A,N/A,
30740453,李国正,2,硕士研究生,,N/A,管理学,6
30740454,祖大为,2,硕士研究生,,N/A,管理学,6
30740455,罗宇健,2,硕士研究生,,N/A,理学,1
30561677,关鹏,2,硕士研究生,,N/A,N/A,
30740933,刘晟,2,硕士研究生,10143850,北京大学,金融学,5
30415413,何一铖,2,硕士研究生,,N/A,理学,1
30742893,吴文婷,2,硕士研究生,,N/A,N/A,
30742813,董霖哲,2,硕士研究生,,N/A,N/A,
30743398,林赟聪,3,本科,,N/A,N/A,
30743399,胡定雨,3,本科,,N/A,N/A,
30741353,李铮男,2,硕士研究生,10445133,美国加州大学河滨分校,N/A,
30744193,鲍宇晨,2,硕士研究生,10385588,爱尔兰都柏林大学,管理学,6
30744293,韩晗,2,硕士研究生,,N/A,N/A,
30669245,李秋实,2,硕士研究生,,N/A,N/A,
30745375,何典鸿,2,硕士研究生,10143850,北京大学,软件工程,1
30745377,赵卓雄,2,硕士研究生,10149381,华南理工大学,计算机科学与技术,1
30745293,赵钰,2,硕士研究生,,N/A,N/A,
30745295,徐立人,2,硕士研究生,,N/A,N/A,
30745314,马潇,2,硕士研究生,10143861,上海财经大学,N/A,
3E+19,徐嶒,2,硕士研究生,10238973,香港中文大学,信息工程,1
30747413,刘芳,2,硕士研究生,,N/A,N/A,
30747433,孙莹贺,2,硕士研究生,,N/A,N/A,
30747454,李林,2,硕士研究生,10226507,上海交通大学,金融学,5
30747434,陈玄璇,2,硕士研究生,10226507,上海交通大学,金融学,5
30747953,赵浩,3,本科,10229494,浙江大学,N/A,
30747953,赵浩,1,博士研究生,10229494,浙江大学,N/A,
3E+19,卞竑,2,硕士研究生,,N/A,N/A,
30609479,孙磊,2,硕士研究生,,N/A,公共管理,6
3E+19,孙晨进,2,硕士研究生,10143869,武汉大学,金融工程,5
30748213,彭民,2,硕士研究生,,N/A,N/A,
30748233,沈荣,3,本科,,N/A,管理学,6
30748213,彭民,2,硕士研究生,10144082,江西财经大学,企业管理,3
30748194,朱松涛,3,本科,10143851,清华大学,N/A,
30748194,朱松涛,2,硕士研究生,10143851,清华大学,N/A,
30748273,李松,2,硕士研究生,,N/A,N/A,
30748493,董玄,1,博士研究生,10143851,清华大学,N/A,
30748494,章野,2,硕士研究生,,N/A,N/A,
30748473,金天成,2,硕士研究生,,N/A,N/A,
30748474,祁星瀚,2,硕士研究生,,N/A,N/A,
30748495,代劲,2,硕士研究生,,N/A,N/A,
30748516,国石,3,本科,10123973,中国人民大学,理学,1
30748516,国石,2,硕士研究生,10241655,美国罗格斯大学,金融数学,5
30748533,王璐,3,本科,10123973,中国人民大学,会计学,4
30748533,王璐,2,硕士研究生,10123973,中国人民大学,会计学,4
30748534,魏蓉蓉,2,硕士研究生,,N/A,N/A,
30748535,王雨川,2,硕士研究生,,N/A,N/A,
3E+19,蔡军华,2,硕士研究生,10144082,江西财经大学,管理,6
30749094,王雅倩,2,硕士研究生,,N/A,N/A,
30749093,徐成,2,硕士研究生,10143850,北京大学,管理学,6
30748193,晏建军,2,硕士研究生,10143953,华中科技大学,管理学,6
3E+19,李文宾,3,本科,10226507,上海交通大学,N/A,
3E+19,李文宾,2,硕士研究生,10149414,复旦大学,N/A,
3E+19,孙婕衎,2,硕士研究生,10229494,浙江大学,高分子材料与工程,1
3E+19,孙婕衎,3,本科,10229494,浙江大学,高分子材料与工程,1
30749073,谭艳君,1,博士研究生,10241663,英国杜伦大学,N/A,
30579778,刘新正,2,硕士研究生,,N/A,工程,1
30750976,范万里,3,本科,10228892,广州大学,数学与应用数学,1
30751353,林齐勃,2,硕士研究生,,N/A,N/A,
30693953,叶震南,2,硕士研究生,10143878,厦门大学,财务学,4
30751336,吴昊阳,2,硕士研究生,,N/A,N/A,
30750414,罗昊,3,本科,10226507,上海交通大学,工学,1
30750414,罗昊,2,硕士研究生,10389837,美国东北大学,管理学,6
30751674,任吉伟,3,本科,10123973,中国人民大学,管理学,6
30751675,郭王炅,2,硕士研究生,10229546,中山大学,法学,7
30751673,陈如琳,3,本科,10143861,上海财经大学,经济学,5
30751673,陈如琳,3,本科,10143861,上海财经大学,管理学,6
30382277,杨宇俊,1,博士研究生,10226888,对外经济贸易大学,金融学,5
30752345,严迪超,2,硕士研究生,,N/A,N/A,
30751613,王浩,2,硕士研究生,,N/A,电子工程,1
30751613,王浩,2,硕士研究生,,N/A,金融工程,5
30752995,刘欣,2,硕士研究生,,N/A,N/A,
3E+19,刘石开,2,硕士研究生,10226507,上海交通大学,理学,1
30752996,历剑,2,硕士研究生,,N/A,N/A,
30753014,潘浩祥,2,硕士研究生,,N/A,N/A,
30752994,王文豪,2,硕士研究生,,N/A,N/A,
30753253,张聪,2,硕士研究生,,N/A,N/A,
30753293,徐竞择,2,硕士研究生,,N/A,N/A,
30753273,杨恺宁,2,硕士研究生,10394756,约翰霍普金斯大学,金融数学专业,5
30751973,古渥,2,硕士研究生,,N/A,金融学,5
30753493,吕拙愚,2,硕士研究生,10123973,中国人民大学,N/A,
30752993,李昭函,2,硕士研究生,,N/A,金融,5
30753710,刘佳,2,硕士研究生,,N/A,N/A,
30753713,刘风飞,2,硕士研究生,,N/A,N/A,
30753734,王辉,2,硕士研究生,,N/A,N/A,
30753733,范昕,2,硕士研究生,10229103,麻省理工学院,金融学,5
30753514,朱杰,2,硕士研究生,10149414,复旦大学,金融,5
30753515,王路,2,硕士研究生,10104898,中国社会科学院,N/A,
30753516,郑庆铨,3,本科,10228964,河海大学,N/A,
30550733,段伟良,2,硕士研究生,10149414,复旦大学,经济学,5
30754033,马牧野,2,硕士研究生,,N/A,理学,1
30710235,贺方舟,2,硕士研究生,10149414,复旦大学,工商管理,3
30754034,尚元,2,硕士研究生,,N/A,理学,1
30754013,张静,2,硕士研究生,10143861,上海财经大学,工商管理,3
3E+19,黄兴亮,1,博士研究生,10143851,清华大学,计算机科学与技术,1
30754733,李程,2,硕士研究生,,N/A,N/A,
3E+19,罗春鹏,1,博士研究生,,N/A,N/A,
3E+19,何奇峰,2,硕士研究生,10123973,中国人民大学,经济学,5
30754914,李柏汗,2,硕士研究生,10149414,复旦大学,N/A,
30754913,费钦予,2,硕士研究生,,N/A,N/A,
30754973,刘妍,2,硕士研究生,10143953,华中科技大学,会计学,4
30754976,潘璐,2,硕士研究生,10143861,上海财经大学,经济学,5
30755080,梁福睿,1,博士研究生,,N/A,N/A,
30755081,马晓东,2,硕士研究生,,N/A,金融,5
30755136,陈晨,2,硕士研究生,10391022,西蒙弗雷泽大学,金融学,5
3E+19,韩晶,2,硕士研究生,10143861,上海财经大学,数量经济学,5
30755211,曹紫寒,2,硕士研究生,10226507,上海交通大学,金融学,5
30755207,周川博,2,硕士研究生,,N/A,N/A,
30754974,计瑾,2,硕士研究生,,N/A,金融,5
30755353,李晓天,2,硕士研究生,10241650,康涅狄格大学,金融风险管理,5
3E+19,莫海波,2,硕士研究生,10385576,美国圣约翰大学,工商管理,3
30755210,董旭恒,2,硕士研究生,,N/A,金融工程,5
3E+19,张磊,2,硕士研究生,,N/A,N/A,
30431349,卜忠林,2,硕士研究生,,N/A,N/A,
30755135,姚晶,2,硕士研究生,,N/A,会计,4
30755552,杨默,3,本科,10143851,清华大学,N/A,
30755552,杨默,1,博士研究生,10143851,清华大学,N/A,
30755553,王鹏,2,硕士研究生,10123973,中国人民大学,会计,4
30755554,林卉,3,本科,10143851,清华大学,N/A,
30755554,林卉,2,硕士研究生,10385501,美国纽约州立大学,N/A,
30755555,许梁,2,硕士研究生,10149380,中南财经政法大学,会计,4
30413841,李点典,2,硕士研究生,10238981,香港科技大学,生物化学,1
30755958,贾雅楠,2,硕士研究生,10226507,上海交通大学,金融,5
3E+19,吴娜娜,2,硕士研究生,10143851,清华大学,科学与工程,7
3E+19,胡湘怡,3,本科,10238820,武汉纺织大学,会计学,4
30756096,赵万隆,1,博士研究生,10229379,天津大学,管理学,6
30756102,刘禛君,2,硕士研究生,,N/A,N/A,
30756255,任桀,2,硕士研究生,10149414,复旦大学,理学,1
30756273,周南,2,硕士研究生,10143850,北京大学,金融学,5
30756274,肖如嘉,3,本科,10143851,清华大学,土木系,7
30756274,肖如嘉,2,硕士研究生,10143851,清华大学,工商管理,3
30756275,陆梦琦,3,本科,10229098,伦敦大学学院,数学与经济学,5
30756275,陆梦琦,2,硕士研究生,10229041,剑桥大学,金融与经济学,5
30756515,叶冬义,2,硕士研究生,,N/A,N/A,
30756517,宛茹雪,2,硕士研究生,,N/A,金融,5
3E+19,张磊,2,硕士研究生,,N/A,通信与信息,7
30756813,房俊一,2,硕士研究生,,N/A,N/A,
3E+19,李晨辉,2,硕士研究生,10229531,中国科学院,信号与信息处理,1
30756928,王橹舟,2,硕士研究生,,N/A,N/A,
30756518,尹洋标,2,硕士研究生,,N/A,金融,5
30757068,王晓京,3,本科,10143851,清华大学,电子信息工程,1
30757068,王晓京,2,硕士研究生,10386336,英国伯明翰大学,电子工程,1
30757068,王晓京,1,博士研究生,10229098,伦敦大学,电子工程,1
30395812,董鎏洋,3,本科,10226877,中国农业大学,N/A,
30756513,袁东,1,博士研究生,,N/A,世界经济学,5
30755853,谭佳俊,2,硕士研究生,10128393,西南财经大学,数理金融学,5
30757794,张芸,2,硕士研究生,10108675,美国哥伦比亚大学,金融数学,5
30413096,苏文杰,2,硕士研究生,,N/A,工学,1
30371377,贾乃鑫,2,硕士研究生,,N/A,金融学,5
30756255,任桀,2,硕士研究生,10149414,复旦大学,金融学,5
30756255,任桀,3,本科,10149414,复旦大学,理学,1
30758111,刘迪,1,博士研究生,10143861,上海财经大学,金融工程与投资管理,5
30758111,刘迪,2,硕士研究生,10226529,上海海事大学,N/A,
30550567,刘扬,2,硕士研究生,,N/A,N/A,
30758353,张凯,2,硕士研究生,10229098,卡斯商学院,金融学,5
30758333,梁勤之,2,硕士研究生,10238973,香港中文大学,金融学,5
30758553,史博文,2,硕士研究生,10229494,浙江大学,企业管理,3
3E+19,徐超,2,硕士研究生,10143851,清华大学,N/A,
30758554,杨能,2,硕士研究生,10143850,北京大学,金融学,5
30758533,江佳骏,2,硕士研究生,10389067,英国布里斯托大学,金融投资,5
30705704,王浩聿,2,硕士研究生,,N/A,金融学,5
30758116,杜金鉴,2,硕士研究生,10224613,华东师范大学,N/A,
30758733,祁晓菲,3,本科,,N/A,管理学,6
30758976,汪彦初,2,硕士研究生,,N/A,N/A,
3E+19,刘宁,3,本科,,N/A,经济学,5
30759194,刘诗瑶,2,硕士研究生,10143850,北京大学,企业管理学,3
30759194,刘诗瑶,2,硕士研究生,10238976,香港大学,金融学,5
30759195,张殷鹏,2,硕士研究生,10226888,对外经济贸易大学,经济学,5
30759193,徐恒,2,硕士研究生,,N/A,N/A,
30759196,朱碧莹,2,硕士研究生,,N/A,N/A,
30759414,吴抒,2,硕士研究生,,N/A,N/A,
30759413,徐咸辉,2,硕士研究生,,N/A,N/A,
30759377,王毕功,3,本科,10143851,清华大学,工学,1
30759377,王毕功,2,硕士研究生,10143851,清华大学,工程,1
30759376,竺涵宇,3,本科,10394756,美国约翰霍普金斯大学,应用经济学,5
30759376,竺涵宇,2,硕士研究生,10229099,伦斯勒理工学院,量化金融与风险分析,5
30759415,贾江涛,2,硕士研究生,,N/A,N/A,
30759554,谢鑫,2,硕士研究生,10226864,中国科学院研究生院,N/A,
30759553,龙江伟,2,硕士研究生,,N/A,工商管理,3
30759655,冯杰波,2,硕士研究生,10143850,北京大学,应用统计学,1
30759654,王开展,2,硕士研究生,,N/A,管理学,6
30542198,邓云龙,2,硕士研究生,,N/A,N/A,
3E+19,翟卢琼,2,硕士研究生,,N/A,N/A,
30759706,刘力思,2,硕士研究生,,N/A,经济学,5
30759708,张飞鹏,2,硕士研究生,,N/A,管理学,6
30759956,何鸣晓,2,硕士研究生,,N/A,N/A,
30759957,宁丰,2,硕士研究生,,N/A,N/A,
30759708,张飞鹏,2,硕士研究生,,N/A,金融,5
30759533,殷春涛,2,硕士研究生,,N/A,经济学,5
30542140,马逸钧,2,硕士研究生,,N/A,N/A,
30759707,彭伟男,2,硕士研究生,10226507,上海交通大学,金融,5
30760182,潘令梓,2,硕士研究生,10238976,香港大学,会计学,4
30760182,潘令梓,3,本科,10143735,南开大学,保险学,7
30760181,余袁辉,2,硕士研究生,,N/A,金融,5
30759955,张羽,2,硕士研究生,10143850,北京大学,理学,1
3E+19,王卫铭,2,硕士研究生,10143869,武汉大学,金融学,5
30759653,霍霄,2,硕士研究生,10357438,伊利诺伊大学,工商管理,3
30760333,王郧,1,博士研究生,10143953,华中科技大学,数量经济学,5
30760333,王郧,1,博士研究生,,N/A,金融风险管理,5
30760180,曹诗扬,2,硕士研究生,10226507,上海交通大学,金融学,5
3E+19,曾丽琼,2,硕士研究生,10149414,复旦大学,金融学,5
30760053,朱运,2,硕士研究生,,N/A,经济学,5
30760053,朱运,2,硕士研究生,,N/A,理学,1
30739833,王司南,1,博士研究生,,N/A,工学,1
30760513,张佳璐,2,硕士研究生,,N/A,工商管理,3
30760514,闫婧茹,2,硕士研究生,,N/A,会计,4
30760515,马澍玮,2,硕士研究生,,N/A,工学,1
30648470,刘林峰,2,硕士研究生,10241655,美国罗格斯大学,数理金融学,5
30760596,王铭薇,2,硕士研究生,,N/A,N/A,
30760512,汪雨晨,2,硕士研究生,10108675,哥伦比亚大学,风险管理,6
3E+19,严律,2,硕士研究生,10143851,清华大学,管理学,6
30760673,武文琦,2,硕士研究生,,N/A,N/A,
30760733,陈黎明,2,硕士研究生,,N/A,N/A,
3E+19,高靖瑜,2,硕士研究生,10149414,复旦大学,"金融学,经济学",5
30263085,李孝华,2,硕士研究生,10143735,南开大学,"金融学,经济学",5
3E+19,王羿伟,2,硕士研究生,10224597,华东理工大学,"应用数学,理学",1
30361926,廖庆阳,2,硕士研究生,10149414,复旦大学,"金融学,经济学",5
30760901,彭翔艺,2,硕士研究生,,N/A,工学,1
30760899,李文博,3,本科,,N/A,理学,1
30760900,杜金鑫,2,硕士研究生,,N/A,工学,1
30703314,盖书文,2,硕士研究生,10229532,中国科学院大学,N/A,
30761099,李曈,2,硕士研究生,,N/A,数量经济学,5
30761098,李麒麟,3,本科,,N/A,工学,1
30761097,李华平,2,硕士研究生,,N/A,管理学,6
30761039,刘迪,2,硕士研究生,10143850,北京大学,N/A,
3E+19,聂毅翔,1,博士研究生,10393810,乔治梅森大学,N/A,
3E+19,王奕蕾,2,硕士研究生,10229548,中央财经大学,金融学,5
30761273,张艳琳,2,硕士研究生,10143861,上海财经大学,N/A,
30760713,刘依姗,2,硕士研究生,,N/A,理学,1
30760693,张泽峰,1,博士研究生,,N/A,工学,1
30761092,陆骥,2,硕士研究生,,N/A,会计,4
30761434,侯程,2,硕士研究生,,N/A,N/A,
30761433,刘得民,2,硕士研究生,,N/A,N/A,
3E+19,张川,2,硕士研究生,10143871,西安交通大学,数学专业,1
30761611,曹勇志,2,硕士研究生,10143869,武汉大学,经济学,5
30761533,李泽南,2,硕士研究生,,N/A,N/A,
3E+19,段玮,3,本科,,N/A,N/A,
30761693,顾俊伦,2,硕士研究生,,N/A,N/A,
30761833,张彩霞,2,硕士研究生,,N/A,N/A,
30762037,张博洋,3,本科,,N/A,N/A,
30762051,罗超,3,本科,10226510,同济大学,工学,1
30762050,樊小杰,3,本科,10128393,西南财经大学,N/A,
30762049,杨坤,1,博士研究生,10123973,中国人民大学,N/A,
30762038,游涛,1,博士研究生,10229548,中央财经大学,统计学,1
30762041,宝音,2,硕士研究生,10108675,美国哥伦比亚大学,统计学,1
30762040,王祎杰,3,本科,10389495,美国罗切斯特大学,应用数学,1
30762042,林茂政,2,硕士研究生,,N/A,理学,1
30760033,邱天蓝,2,硕士研究生,,N/A,理学,1
30760033,邱天蓝,2,硕士研究生,,N/A,金融,5
30762127,王觉,2,硕士研究生,,N/A,N/A,
30762133,乔奇兵,2,硕士研究生,,N/A,N/A,
30762192,马玉鹏,2,硕士研究生,10143735,南开大学,国际商务,3
30762209,王雨宸,2,硕士研究生,10241649,美国密歇根大学,数学,1
30762341,陈政龙,2,硕士研究生,10229146,新加坡南洋理工大学,金融,5
30345997,何静,2,硕士研究生,10104898,中国社会科学院研究生院,经济学,5
30669534,郑铮,3,本科,10226532,上海理工大学,管理学,6
30762736,邓舒文,2,硕士研究生,,N/A,N/A,
30649779,石础,1,博士研究生,,N/A,工学,1
30762915,林丽娟,2,硕士研究生,10238976,香港大学,理学,1
30762914,乔健生,2,硕士研究生,,N/A,N/A,
30340804,姚洋,2,硕士研究生,,N/A,N/A,
3E+19,闵文强,2,硕士研究生,,N/A,金融工程,5
30762998,杨沐阳,2,硕士研究生,,N/A,N/A,
30763000,王嘉鹏,2,硕士研究生,,N/A,N/A,
30762997,王飒,2,硕士研究生,10241664,英国爱丁堡大学,金融经济学,5
30762996,吴洵,1,博士研究生,,N/A,管理学,6
30763001,宋珊珊,2,硕士研究生,,N/A,经济学,5
30763002,王寒,2,硕士研究生,10149414,复旦大学,金融,5
30763189,吴嫣睿紫,2,硕士研究生,10149414,复旦大学,N/A,
30763186,田甜,2,硕士研究生,10149414,复旦大学,金融学,5
30763183,宁瑶,2,硕士研究生,,N/A,N/A,
30763174,梁碧娴,2,硕士研究生,,N/A,工商管理,3
30763153,谭力,2,硕士研究生,10229098,伦敦政治经济学院,管理与战略,7
30763173,Elizabeth Pang,2,硕士研究生,10388221,西澳大学,金融与会计,5
30763173,Elizabeth Pang,3,本科,10388221,西澳大学,金融与会计,5
3E+19,赵花荣,2,硕士研究生,,N/A,工学,1
30762999,黄玥,2,硕士研究生,10143861,上海财经大学,金融,5
30266943,印培,2,硕士研究生,,N/A,国际关系,7
30764166,闫湜,2,硕士研究生,,N/A,N/A,
30321020,毛文婕,2,硕士研究生,10143850,北京大学,工商管理,3
30764137,梁策,2,硕士研究生,10229548,中央财经大学,N/A,
30764138,刘田,2,硕士研究生,10143851,清华大学,N/A,
30433124,赵强,2,硕士研究生,10229522,芝加哥大学,工商管理,3
30764693,陈染,2,硕士研究生,,N/A,N/A,
30765173,计旭,2,硕士研究生,10226886,外交学院,世界经济,5
30765175,周婧,2,硕士研究生,10149380,中南财经政法大学,金融学,5
30765174,王家列,2,硕士研究生,,N/A,金融,5
30701115,宋立久,2,硕士研究生,10229548,中央财经大学,世界经济,5
30765317,时赟超,2,硕士研究生,,N/A,工学,1
3E+19,陈若劲,2,硕士研究生,,N/A,N/A,
30765313,罗少文,2,硕士研究生,,N/A,N/A,
30765314,高京霞,2,硕士研究生,,N/A,N/A,
