behavior_id,user_id,product_id,behavior_type,behavior_time,duration_seconds
B00028935,U004519,P000868,浏览,2026-01-23 07:12:35.815213,248
B00028936,U001081,P001207,点击,2025-12-05 04:42:35.815213,443
B00028937,U004160,P001175,浏览,2026-01-20 16:05:35.815213,286
B00028938,U002557,P001317,收藏,2025-12-18 15:26:35.815213,0
B00028939,U001458,P000922,点击,2026-01-23 10:30:35.815213,232
B00028940,U003602,P000754,浏览,2025-12-06 14:31:35.815213,477
B00028941,U003838,P000932,点击,2025-12-18 11:33:35.815213,271
B00028942,U000081,P000220,点击,2026-01-05 05:13:35.815213,525
B00028943,U002429,P001599,加购,2026-02-03 19:04:35.815213,0
B00028944,U003996,P000933,浏览,2025-12-12 03:39:35.815213,149
B00028945,U002696,P000435,点击,2026-02-11 08:05:35.815213,417
B00028946,U004512,P000836,点击,2026-01-16 02:49:35.815213,141
B00028947,U002667,P000349,点击,2025-12-24 02:15:35.815213,226
B00028948,U002182,P001516,收藏,2026-01-12 06:08:35.815213,0
B00028949,U002760,P001742,浏览,2025-12-23 09:42:35.815213,154
B00028950,U003880,P000364,点击,2025-12-07 07:54:35.815213,587
B00028951,U003763,P001727,点击,2026-02-08 07:54:35.815213,574
B00028952,U004655,P000493,点击,2025-12-18 22:45:35.815213,424
B00028953,U000223,P001317,浏览,2025-12-17 11:14:35.815213,104
B00028954,U001015,P001633,收藏,2025-12-27 05:47:35.815213,0
B00028955,U001019,P000627,浏览,2026-02-28 23:05:35.815213,576
B00028956,U003975,P001535,浏览,2026-01-22 22:54:35.815213,520
B00028957,U002297,P000543,点击,2025-12-19 01:12:35.815213,73
B00028958,U000226,P001742,加购,2026-01-09 11:29:35.815213,0
B00028959,U003126,P001177,点击,2026-02-18 09:44:35.815213,521
B00028960,U004061,P000457,浏览,2026-02-05 23:58:35.815213,408
B00028961,U004583,P001177,点击,2025-12-15 13:05:35.815213,207
B00028962,U003128,P000361,浏览,2026-01-04 04:46:35.815213,365
B00028963,U003948,P000686,点击,2026-01-15 23:21:35.815213,80
B00028964,U004412,P000985,点击,2025-12-29 22:31:35.815213,150
B00028965,U001587,P000286,浏览,2026-02-27 11:39:35.815213,274
B00028966,U004496,P000404,收藏,2026-02-19 02:33:35.815213,0
B00028967,U001516,P000279,点击,2025-12-31 12:47:35.815213,453
B00028968,U000769,P000127,浏览,2026-02-16 00:51:35.815213,10
B00028969,U001036,P000385,浏览,2026-01-16 13:31:35.815213,289
B00028970,U000024,P000143,加购,2026-03-05 17:29:35.815213,0
B00028971,U002174,P001045,浏览,2026-02-27 11:04:35.815213,201
B00028972,U004427,P000286,加购,2026-02-03 12:01:35.815213,0
B00028973,U004201,P000255,点击,2026-01-23 02:08:35.815213,104
B00028974,U004002,P000523,点击,2025-12-25 06:37:35.815213,153
B00028975,U003293,P000114,浏览,2025-12-06 05:24:35.815213,268
B00028976,U002081,P001242,收藏,2026-01-20 18:14:35.815213,0
B00028977,U001185,P001972,收藏,2026-02-10 23:10:35.815213,0
B00028978,U002113,P001950,点击,2026-02-02 00:40:35.815213,37
B00028979,U003148,P000649,点击,2025-12-27 17:10:35.815213,138
B00028980,U003118,P000581,点击,2026-01-14 22:11:35.815213,79
B00028981,U003948,P001583,浏览,2025-12-05 00:09:35.815213,297
B00028982,U002498,P001263,浏览,2026-03-01 10:29:35.815213,61
B00028983,U003032,P001698,浏览,2026-01-18 21:39:35.815213,104
B00028984,U000950,P000545,浏览,2025-12-16 19:43:35.815213,293
B00028985,U004530,P001506,点击,2025-12-10 06:52:35.815213,161
B00028986,U000626,P001914,加购,2025-12-12 03:28:35.815213,0
B00028987,U000405,P000065,收藏,2026-01-13 19:32:35.815213,0
B00028988,U003870,P001203,加购,2025-12-16 00:04:35.815213,0
B00028989,U000143,P000463,浏览,2025-12-05 21:00:35.815213,99
B00028990,U003721,P000415,浏览,2026-01-23 08:54:35.815213,275
B00028991,U002807,P000379,浏览,2026-02-26 09:57:35.815213,99
B00028992,U000288,P000312,浏览,2025-12-22 03:23:35.815213,453
B00028993,U004168,P001228,浏览,2026-02-10 15:30:35.815213,110
B00028994,U004503,P001479,浏览,2026-02-09 09:07:35.815213,28
B00028995,U001819,P001069,加购,2025-12-07 15:13:35.815213,0
B00028996,U004650,P000545,浏览,2025-12-06 11:55:35.815213,86
B00028997,U003293,P001130,收藏,2026-01-31 23:35:35.815213,0
B00028998,U000779,P000992,点击,2026-02-23 03:52:35.815213,98
B00028999,U001941,P001587,加购,2026-01-03 16:31:35.815213,0
B00029000,U001068,P001527,浏览,2026-02-25 19:49:35.815213,331
B00029001,U000990,P001669,浏览,2026-02-12 21:44:35.815213,296
B00029002,U000289,P001318,浏览,2026-02-15 08:28:35.815213,60
B00029003,U003895,P001669,浏览,2026-02-11 19:13:35.815213,173
B00029004,U004877,P000056,浏览,2026-02-03 20:07:35.815213,161
B00029005,U003108,P000849,浏览,2026-01-27 00:55:35.815213,283
B00029006,U003671,P000967,收藏,2025-12-15 18:59:35.815213,0
B00029007,U004634,P000601,收藏,2025-12-19 15:03:35.815213,0
B00029008,U004554,P001945,点击,2025-12-23 17:56:35.815213,562
B00029009,U001175,P000451,加购,2026-01-07 15:24:35.815213,0
B00029010,U001160,P001332,点击,2026-01-29 22:00:35.815213,67
B00029011,U001806,P001316,浏览,2026-01-22 05:13:35.815213,429
B00029012,U003538,P001400,点击,2026-02-02 12:20:35.815213,262
B00029013,U003566,P001500,加购,2026-01-09 04:27:35.815213,0
B00029014,U001689,P000663,点击,2026-02-02 18:14:35.815213,182
B00029015,U003028,P000904,点击,2026-01-10 18:22:35.815213,16
B00029016,U000644,P000927,浏览,2026-02-14 03:52:35.815213,322
B00029017,U004347,P001855,浏览,2025-12-19 23:11:35.815213,574
B00029018,U004975,P000533,收藏,2026-01-16 15:01:35.815213,0
B00029019,U004201,P001773,浏览,2026-03-03 08:21:35.815213,570
B00029020,U002620,P001635,收藏,2026-02-17 01:14:35.815213,0
B00029021,U001623,P001001,点击,2026-01-10 16:25:35.815213,441
B00029022,U002517,P000873,浏览,2025-12-31 01:59:35.815213,204
B00029023,U000555,P001642,加购,2026-02-23 17:29:35.815213,0
B00029024,U001844,P001402,浏览,2025-12-28 22:38:35.815213,218
B00029025,U000533,P001842,加购,2026-02-10 14:57:35.815213,0
B00029026,U003493,P001528,收藏,2026-01-04 20:58:35.815213,0
B00029027,U000634,P000925,加购,2025-12-08 22:43:35.815213,0
B00029028,U000978,P001852,浏览,2026-01-12 21:59:35.815213,179
B00029029,U004600,P001987,浏览,2025-12-08 16:34:35.815213,25
B00029030,U003283,P000300,点击,2026-01-28 20:09:35.815213,68
B00029031,U002181,P000217,浏览,2025-12-10 14:54:35.815213,196
B00029032,U000957,P000770,浏览,2026-02-02 10:31:35.815213,449
B00029033,U001324,P000108,浏览,2026-02-13 15:01:35.815213,530
B00029034,U000219,P000361,点击,2026-02-06 16:03:35.815213,228
B00029035,U003462,P000354,浏览,2026-02-22 05:01:35.815213,478
B00029036,U003057,P001167,浏览,2026-02-01 11:58:35.815213,62
B00029037,U001358,P000743,浏览,2026-01-29 00:57:35.815213,35
B00029038,U004483,P001959,点击,2025-12-21 08:16:35.815213,476
B00029039,U003649,P001448,收藏,2026-02-22 23:48:35.815213,0
B00029040,U002719,P001199,浏览,2025-12-08 12:28:35.815213,199
B00029041,U003373,P001228,浏览,2026-02-03 05:55:35.815213,280
B00029042,U004210,P000500,点击,2026-01-21 05:02:35.815213,584
B00029043,U003658,P000308,浏览,2026-01-08 18:16:35.815213,345
B00029044,U002871,P001880,点击,2026-03-03 10:09:35.815213,201
B00029045,U000060,P001670,收藏,2026-02-24 15:29:35.815213,0
B00029046,U000927,P001734,点击,2026-02-16 00:50:35.815213,554
B00029047,U003838,P001200,加购,2026-02-05 07:46:35.815213,0
B00029048,U004851,P001722,浏览,2025-12-04 23:37:35.815213,121
B00029049,U004049,P000101,浏览,2025-12-21 21:42:35.815213,14
B00029050,U000295,P001242,点击,2026-02-03 19:23:35.815213,124
B00029051,U001404,P001667,点击,2026-01-25 10:19:35.815213,254
B00029052,U000616,P000352,点击,2026-01-27 15:00:35.815213,439
B00029053,U001584,P000174,收藏,2026-03-04 00:33:35.815213,0
B00029054,U002128,P000146,点击,2026-01-22 00:44:35.815213,94
B00029055,U001051,P001208,浏览,2026-02-04 15:02:35.815213,92
B00029056,U003856,P001884,点击,2026-01-22 05:24:35.815213,364
B00029057,U003508,P001441,浏览,2026-02-09 00:30:35.815213,45
B00029058,U004350,P000145,点击,2025-12-10 09:15:35.815213,417
B00029059,U000347,P001824,点击,2026-02-28 03:38:35.815213,322
B00029060,U003510,P000076,浏览,2026-02-18 17:05:35.815213,459
B00029061,U003225,P000869,点击,2026-02-24 06:19:35.815213,368
B00029062,U004440,P000725,浏览,2025-12-12 04:59:35.815213,394
B00029063,U002106,P000386,浏览,2026-02-05 02:14:35.815213,410
B00029064,U000220,P001178,点击,2026-01-26 12:00:35.815213,101
B00029065,U004938,P000167,浏览,2026-02-26 14:43:35.815213,203
B00029066,U001201,P000447,浏览,2025-12-09 20:50:35.815213,431
B00029067,U004582,P000401,加购,2026-02-26 10:09:35.815213,0
B00029068,U000974,P000116,收藏,2025-12-22 04:34:35.815213,0
B00029069,U000705,P001124,浏览,2025-12-12 16:20:35.815213,78
B00029070,U004945,P000034,加购,2026-01-12 04:51:35.815213,0
B00029071,U004049,P001555,点击,2026-02-28 09:58:35.815213,86
B00029072,U004736,P001854,点击,2026-03-02 10:16:35.815213,59
B00029073,U002654,P000416,浏览,2026-01-14 20:29:35.815213,496
B00029074,U003562,P000818,浏览,2026-02-19 00:40:35.815213,410
B00029075,U004910,P000598,浏览,2026-01-01 13:08:35.815213,274
B00029076,U001761,P001522,浏览,2026-02-16 09:07:35.815213,470
B00029077,U002930,P000813,浏览,2026-02-10 16:19:35.815213,236
B00029078,U002452,P000743,点击,2026-03-01 09:04:35.815213,303
B00029079,U001248,P001974,加购,2025-12-26 00:10:35.815213,0
B00029080,U000771,P000378,浏览,2026-01-01 18:08:35.815213,37
B00029081,U002596,P000082,浏览,2026-01-21 02:26:35.815213,250
B00029082,U004357,P000883,收藏,2025-12-25 09:14:35.815213,0
B00029083,U004867,P001880,点击,2025-12-25 02:54:35.815213,444
B00029084,U003428,P000769,浏览,2026-01-02 00:35:35.815213,108
B00029085,U002374,P001513,点击,2026-01-08 15:46:35.815213,542
B00029086,U003047,P001346,收藏,2026-01-26 02:30:35.815213,0
B00029087,U004324,P001192,点击,2026-02-20 04:41:35.815213,271
B00029088,U002648,P000152,浏览,2026-03-02 22:50:35.815213,41
B00029089,U003375,P000744,浏览,2025-12-30 02:55:35.815213,415
B00029090,U003365,P001588,收藏,2026-02-07 19:13:35.815213,0
B00029091,U000008,P000002,点击,2025-12-18 06:30:35.815213,101
B00029092,U004710,P001725,点击,2026-02-07 23:07:35.815213,287
B00029093,U003435,P001947,点击,2025-12-22 03:51:35.815213,550
B00029094,U001069,P001730,点击,2026-01-17 14:53:35.815213,329
B00029095,U000522,P001367,点击,2026-01-26 17:55:35.815213,283
B00029096,U002280,P001953,点击,2025-12-14 22:17:35.815213,450
B00029097,U001963,P001954,浏览,2026-01-12 10:06:35.815213,38
B00029098,U002316,P000958,浏览,2026-03-03 08:24:35.815213,56
B00029099,U000749,P001824,浏览,2026-01-19 17:13:35.815213,530
B00029100,U000892,P001795,浏览,2026-01-07 12:14:35.815213,107
B00029101,U003373,P000567,收藏,2026-01-19 16:59:35.815213,0
B00029102,U000600,P000795,浏览,2025-12-09 00:04:35.815213,75
B00029103,U002714,P001228,浏览,2026-03-05 11:23:35.815213,522
B00029104,U002390,P001032,浏览,2025-12-12 20:47:35.815213,301
B00029105,U004203,P001812,浏览,2026-02-09 10:31:35.815213,415
B00029106,U003801,P001716,浏览,2026-03-04 21:41:35.815213,329
B00029107,U004255,P001530,加购,2026-01-30 02:11:35.815213,0
B00029108,U003896,P001297,浏览,2025-12-15 21:46:35.815213,12
B00029109,U003426,P001645,点击,2026-01-22 19:38:35.815213,214
B00029110,U003621,P000289,点击,2026-03-03 18:41:35.815213,137
B00029111,U002507,P000311,点击,2025-12-22 23:59:35.815213,29
B00029112,U002681,P000203,收藏,2026-01-21 22:36:35.815213,0
B00029113,U004323,P000329,收藏,2025-12-16 04:51:35.815213,0
B00029114,U002777,P000098,浏览,2026-01-04 17:13:35.815213,467
B00029115,U004703,P000364,加购,2026-01-30 09:29:35.815213,0
B00029116,U003249,P001515,浏览,2026-01-07 19:12:35.815213,504
B00029117,U002647,P001991,收藏,2026-01-06 10:47:35.815213,0
B00029118,U000102,P001936,浏览,2026-02-17 22:15:35.815213,188
B00029119,U003396,P001883,点击,2025-12-22 14:39:35.815213,420
B00029120,U001380,P001103,收藏,2026-01-22 14:33:35.815213,0
B00029121,U004039,P000320,浏览,2026-01-17 06:52:35.815213,97
B00029122,U001151,P001112,浏览,2026-02-13 15:01:35.815213,341
B00029123,U001418,P000357,浏览,2026-01-01 14:27:35.816214,446
B00029124,U002630,P001393,收藏,2026-02-01 08:20:35.816214,0
B00029125,U000260,P000168,点击,2026-02-14 02:18:35.816214,564
B00029126,U000277,P000186,点击,2025-12-26 04:32:35.816214,279
B00029127,U000810,P000595,浏览,2025-12-16 03:53:35.816214,239
B00029128,U004692,P001013,收藏,2026-01-24 02:42:35.816214,0
B00029129,U004561,P001047,浏览,2026-01-02 13:11:35.816214,254
B00029130,U002182,P000615,浏览,2026-01-23 20:02:35.816214,118
B00029131,U003327,P000351,浏览,2025-12-27 13:11:35.816214,295
B00029132,U002935,P001374,收藏,2025-12-08 11:14:35.816214,0
B00029133,U002121,P001543,收藏,2026-02-05 23:31:35.816214,0
B00029134,U003359,P000443,加购,2026-01-14 21:48:35.816214,0
B00029135,U003743,P001133,浏览,2026-02-07 16:57:35.816214,458
B00029136,U004267,P000827,加购,2025-12-24 01:03:35.816214,0
B00029137,U004343,P001394,浏览,2025-12-30 03:41:35.816214,419
B00029138,U000354,P000771,收藏,2026-01-31 01:04:35.816214,0
B00029139,U003792,P001510,收藏,2025-12-22 07:03:35.816214,0
B00029140,U002160,P000112,浏览,2025-12-17 13:32:35.816214,541
B00029141,U002764,P000286,收藏,2025-12-07 07:30:35.816214,0
B00029142,U004557,P000764,点击,2026-01-09 14:54:35.816214,291
B00029143,U004004,P000394,浏览,2025-12-05 11:30:35.816214,418
B00029144,U003277,P001122,浏览,2025-12-29 05:30:35.816214,237
B00029145,U003855,P000525,浏览,2025-12-31 21:55:35.816214,561
B00029146,U000461,P000167,加购,2025-12-08 06:28:35.816214,0
B00029147,U000546,P001613,点击,2026-02-06 19:19:35.816214,561
B00029148,U004806,P000448,浏览,2026-02-09 00:43:35.816214,240
B00029149,U004140,P001305,浏览,2026-03-01 01:29:35.816214,303
B00029150,U001359,P000169,加购,2026-01-20 18:36:35.816214,0
B00029151,U003427,P000226,浏览,2026-03-04 02:30:35.816214,564
B00029152,U003462,P001960,点击,2025-12-21 23:44:35.816214,436
B00029153,U003557,P001342,浏览,2025-12-29 03:37:35.816214,218
B00029154,U001286,P000040,点击,2026-01-27 16:56:35.816214,33
B00029155,U004171,P000488,浏览,2026-01-11 03:54:35.816214,78
B00029156,U001550,P001442,点击,2025-12-25 21:04:35.816214,541
B00029157,U004564,P000335,点击,2026-01-03 05:27:35.816214,570
B00029158,U000005,P001539,加购,2026-01-24 15:22:35.816214,0
B00029159,U001211,P000436,点击,2026-01-16 06:56:35.816214,308
B00029160,U003550,P000251,浏览,2026-03-05 04:01:35.816214,324
B00029161,U003371,P001838,浏览,2026-01-08 01:06:35.816214,345
B00029162,U002534,P001878,浏览,2026-01-22 02:36:35.816214,6
B00029163,U000949,P001122,点击,2026-01-09 20:14:35.816214,170
B00029164,U004763,P000325,浏览,2026-02-25 15:31:35.816214,379
B00029165,U004165,P001833,浏览,2025-12-12 18:31:35.816214,162
B00029166,U000232,P000470,浏览,2026-01-06 06:04:35.816214,580
B00029167,U003535,P001852,点击,2025-12-10 22:46:35.816214,279
B00029168,U001647,P001693,收藏,2025-12-27 00:05:35.816214,0
B00029169,U002377,P000904,浏览,2025-12-08 23:58:35.816214,231
B00029170,U000793,P001890,浏览,2026-02-22 08:57:35.816214,120
B00029171,U001614,P000516,收藏,2026-02-10 10:11:35.816214,0
B00029172,U002791,P000502,点击,2026-01-13 03:06:35.816214,160
B00029173,U004863,P001012,浏览,2026-01-04 13:50:35.816214,583
B00029174,U001696,P001305,浏览,2026-02-16 16:42:35.816214,385
B00029175,U000087,P001276,浏览,2026-02-03 14:40:35.816214,283
B00029176,U002028,P000434,浏览,2025-12-28 13:19:35.816214,240
B00029177,U002447,P001279,浏览,2026-01-25 10:34:35.816214,128
B00029178,U001424,P001431,收藏,2026-02-22 08:02:35.816214,0
B00029179,U000081,P000409,收藏,2026-01-24 13:00:35.816214,0
B00029180,U002762,P001890,点击,2026-01-16 23:09:35.816214,237
B00029181,U002141,P001350,点击,2026-02-25 00:46:35.816214,43
B00029182,U002922,P001122,点击,2026-02-23 07:49:35.816214,250
B00029183,U000072,P001173,加购,2026-03-04 12:59:35.816214,0
B00029184,U001081,P000108,收藏,2026-02-01 01:54:35.816214,0
B00029185,U002555,P000350,浏览,2026-01-25 01:58:35.816214,387
B00029186,U001682,P000123,浏览,2026-02-24 10:39:35.816214,188
B00029187,U000720,P001336,点击,2026-02-09 10:31:35.816214,323
B00029188,U001627,P000259,收藏,2026-02-01 11:44:35.816214,0
B00029189,U002508,P001615,浏览,2026-02-24 00:56:35.816214,466
B00029190,U003355,P000405,点击,2025-12-13 04:42:35.816214,181
B00029191,U002253,P001235,浏览,2026-02-06 19:40:35.816214,208
B00029192,U003024,P000177,浏览,2026-02-04 18:32:35.816214,594
B00029193,U004193,P001838,收藏,2025-12-08 06:31:35.816214,0
B00029194,U000265,P000382,收藏,2025-12-06 09:47:35.816214,0
B00029195,U000269,P001911,点击,2026-01-04 21:19:35.816214,24
B00029196,U000941,P001870,浏览,2025-12-21 18:40:35.816214,15
B00029197,U000264,P001604,浏览,2026-01-18 09:45:35.816214,389
B00029198,U003698,P000287,浏览,2026-02-20 22:35:35.816214,461
B00029199,U003064,P000302,收藏,2026-01-02 18:11:35.816214,0
B00029200,U003803,P001995,点击,2026-02-26 08:14:35.816214,194
B00029201,U003817,P000940,浏览,2025-12-30 00:42:35.816214,529
B00029202,U001633,P001325,浏览,2026-01-19 20:12:35.816214,166
B00029203,U004103,P000459,收藏,2026-01-26 22:42:35.816214,0
B00029204,U003661,P000945,点击,2026-02-26 01:45:35.816214,337
B00029205,U000399,P000772,浏览,2026-01-10 13:36:35.816214,178
B00029206,U000184,P001661,浏览,2026-02-27 12:03:35.816214,299
B00029207,U002664,P001744,浏览,2026-01-28 13:16:35.816214,268
B00029208,U002853,P000441,浏览,2026-02-19 22:47:35.816214,191
B00029209,U003648,P000312,浏览,2026-02-16 05:42:35.816214,216
B00029210,U004189,P000166,浏览,2026-02-12 06:48:35.816214,250
B00029211,U002409,P000262,浏览,2026-02-16 03:22:35.816214,98
B00029212,U000111,P001874,加购,2026-02-13 04:59:35.816214,0
B00029213,U004404,P000501,浏览,2025-12-26 20:31:35.816214,93
B00029214,U004513,P001753,收藏,2026-01-10 08:47:35.816214,0
B00029215,U004173,P000920,浏览,2026-01-28 03:08:35.816214,217
B00029216,U000607,P000948,点击,2026-02-13 01:21:35.816214,196
B00029217,U003340,P001831,点击,2025-12-27 23:23:35.816214,468
B00029218,U003424,P000111,加购,2026-02-14 11:48:35.816214,0
B00029219,U001070,P001097,收藏,2025-12-19 12:07:35.816214,0
B00029220,U001350,P000165,浏览,2026-01-26 00:03:35.816214,499
B00029221,U003454,P001634,收藏,2026-01-18 03:32:35.816214,0
B00029222,U002887,P001442,浏览,2026-02-05 15:40:35.816214,220
B00029223,U000441,P000383,收藏,2026-01-01 11:01:35.816214,0
B00029224,U004884,P001064,浏览,2025-12-21 16:24:35.816214,288
B00029225,U000580,P001272,浏览,2026-02-01 10:48:35.816214,147
B00029226,U001324,P001192,点击,2025-12-25 16:49:35.816214,128
B00029227,U001310,P001829,点击,2026-02-07 05:04:35.816214,454
B00029228,U001823,P001662,浏览,2026-02-22 06:07:35.816214,450
B00029229,U004735,P000988,加购,2026-02-19 10:01:35.816214,0
B00029230,U003540,P001074,点击,2026-02-01 09:51:35.816214,597
B00029231,U002542,P001520,点击,2026-01-08 11:11:35.816214,471
B00029232,U001769,P000779,浏览,2025-12-24 02:56:35.816214,583
B00029233,U000526,P001742,点击,2026-02-16 02:58:35.816214,493
B00029234,U001638,P001851,收藏,2026-02-10 12:57:35.816214,0
B00029235,U002199,P001946,点击,2026-01-06 09:05:35.816214,57
B00029236,U001861,P000956,浏览,2026-03-01 07:30:35.816214,574
B00029237,U004987,P001788,点击,2026-01-22 06:56:35.816214,278
B00029238,U001202,P001544,收藏,2025-12-22 08:16:35.816214,0
B00029239,U002773,P000796,浏览,2025-12-15 20:26:35.816214,378
B00029240,U001569,P001748,点击,2026-02-22 11:51:35.816214,174
B00029241,U003028,P000572,浏览,2026-01-29 09:26:35.816214,148
B00029242,U000009,P000768,浏览,2026-01-10 06:57:35.816214,35
